Date,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip.,Condition,Temperature (°C),Wind Speed (m/s),Pressure (Pa)
2021/5/17 11:00 PM,59 °F,45 °F,59 %,NW,7 mph,0 mph,29.51 in,0.0 in,Cloudy,15.0,3.12928,99932.3689
2021/5/18 12:00 AM,61 °F,46 °F,59 %,WNW,14 mph,0 mph,29.54 in,0.0 in,Cloudy,16.11111111111111,6.25856,100033.96059999999
2021/5/18 1:00 AM,59 °F,48 °F,67 %,WNW,10 mph,0 mph,29.54 in,0.0 in,Light Rain Shower,15.0,4.4704,100033.96059999999
2021/5/18 2:00 AM,55 °F,50 °F,82 %,WNW,6 mph,0 mph,29.53 in,0.0 in,Light Rain Shower,12.777777777777779,2.68224,100000.0967
2021/5/18 3:00 AM,54 °F,52 °F,94 %,SW,7 mph,0 mph,29.53 in,0.0 in,Cloudy,12.222222222222221,3.12928,100000.0967
2021/5/18 4:00 AM,55 °F,50 °F,82 %,WSW,16 mph,22 mph,29.54 in,0.0 in,Cloudy,12.777777777777779,7.15264,100033.96059999999
2021/5/18 5:00 AM,54 °F,50 °F,88 %,W,13 mph,21 mph,29.55 in,0.0 in,Mostly Cloudy,12.222222222222221,5.81152,100067.8245
2021/5/18 6:00 AM,54 °F,48 °F,82 %,W,14 mph,0 mph,29.58 in,0.0 in,Partly Cloudy,12.222222222222221,6.25856,100169.41619999999
2021/5/18 7:00 AM,54 °F,46 °F,77 %,W,16 mph,23 mph,29.60 in,0.0 in,Mostly Cloudy,12.222222222222221,7.15264,100237.144
2021/5/18 8:00 AM,54 °F,45 °F,72 %,W,22 mph,0 mph,29.62 in,0.0 in,Cloudy / Windy,12.222222222222221,9.83488,100304.8718
2021/5/18 9:00 AM,54 °F,45 °F,72 %,W,17 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,12.222222222222221,7.59968,100304.8718
2021/5/18 10:00 AM,54 °F,43 °F,67 %,W,14 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy,12.222222222222221,6.25856,100372.5996
2021/5/18 11:00 AM,57 °F,41 °F,55 %,W,18 mph,0 mph,29.64 in,0.0 in,Mostly Cloudy,13.88888888888889,8.04672,100372.5996
2021/5/18 12:00 PM,59 °F,39 °F,48 %,NW,13 mph,21 mph,29.63 in,0.0 in,Partly Cloudy,15.0,5.81152,100338.73569999999
2021/5/18 1:00 PM,59 °F,39 °F,48 %,W,14 mph,22 mph,29.62 in,0.0 in,Partly Cloudy,15.0,6.25856,100304.8718
2021/5/18 2:00 PM,61 °F,37 °F,42 %,WNW,13 mph,21 mph,29.63 in,0.0 in,Partly Cloudy,16.11111111111111,5.81152,100338.73569999999
2021/5/18 3:00 PM,63 °F,36 °F,37 %,WNW,13 mph,21 mph,29.62 in,0.0 in,Mostly Cloudy,17.22222222222222,5.81152,100304.8718
2021/5/18 4:00 PM,63 °F,32 °F,32 %,WNW,15 mph,21 mph,29.61 in,0.0 in,Mostly Cloudy,17.22222222222222,6.7056,100271.0079
2021/5/18 5:00 PM,63 °F,30 °F,30 %,WNW,14 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy,17.22222222222222,6.25856,100271.0079
2021/5/18 6:00 PM,63 °F,30 °F,30 %,WNW,10 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy,17.22222222222222,4.4704,100271.0079
2021/5/18 7:00 PM,61 °F,30 °F,31 %,W,9 mph,0 mph,29.60 in,0.0 in,Mostly Cloudy,16.11111111111111,4.02336,100237.144
2021/5/18 8:00 PM,57 °F,30 °F,36 %,WNW,8 mph,0 mph,29.61 in,0.0 in,Mostly Cloudy,13.88888888888889,3.57632,100271.0079
2021/5/18 9:00 PM,55 °F,30 °F,38 %,W,7 mph,0 mph,29.62 in,0.0 in,Mostly Cloudy,12.777777777777779,3.12928,100304.8718
2021/5/18 10:00 PM,55 °F,30 °F,38 %,WNW,6 mph,0 mph,29.64 in,0.0 in,Cloudy,12.777777777777779,2.68224,100372.5996
2021/5/18 11:00 PM,55 °F,32 °F,41 %,W,6 mph,0 mph,29.65 in,0.0 in,Cloudy,12.777777777777779,2.68224,100406.4635
2021/5/19 12:00 AM,54 °F,34 °F,47 %,W,8 mph,0 mph,29.66 in,0.0 in,Cloudy,12.222222222222221,3.57632,100440.3274
2021/5/19 1:00 AM,50 °F,32 °F,50 %,W,7 mph,0 mph,29.67 in,0.0 in,Mostly Cloudy,10.0,3.12928,100474.1913
2021/5/19 2:00 AM,48 °F,32 °F,54 %,W,7 mph,0 mph,29.68 in,0.0 in,Mostly Cloudy,8.88888888888889,3.12928,100508.0552
2021/5/19 3:00 AM,48 °F,34 °F,57 %,W,6 mph,0 mph,29.68 in,0.0 in,Mostly Cloudy,8.88888888888889,2.68224,100508.0552
2021/5/19 4:00 AM,50 °F,34 °F,54 %,CALM,0 mph,0 mph,29.68 in,0.0 in,Mostly Cloudy,10.0,0.0,100508.0552
2021/5/19 5:00 AM,50 °F,39 °F,66 %,W,2 mph,0 mph,29.69 in,0.0 in,Mostly Cloudy,10.0,0.89408,100541.9191
2021/5/19 6:00 AM,50 °F,41 °F,71 %,CALM,0 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,10.0,0.0,100575.783
2021/5/19 7:00 AM,52 °F,37 °F,58 %,CALM,0 mph,0 mph,29.74 in,0.0 in,Cloudy,11.11111111111111,0.0,100711.2386
2021/5/19 8:00 AM,54 °F,37 °F,54 %,E,2 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy,12.222222222222221,0.89408,100745.1025
2021/5/19 9:00 AM,52 °F,37 °F,58 %,E,2 mph,0 mph,29.77 in,0.0 in,Cloudy,11.11111111111111,0.89408,100812.8303
2021/5/19 10:00 AM,54 °F,37 °F,54 %,E,3 mph,0 mph,29.78 in,0.0 in,Cloudy,12.222222222222221,1.34112,100846.6942
2021/5/19 11:00 AM,55 °F,34 °F,44 %,ESE,2 mph,0 mph,29.76 in,0.0 in,Cloudy,12.777777777777779,0.89408,100778.9664
2021/5/19 12:00 PM,61 °F,36 °F,39 %,E,5 mph,0 mph,29.76 in,0.0 in,Mostly Cloudy,16.11111111111111,2.2352,100778.9664
2021/5/19 1:00 PM,64 °F,34 °F,32 %,ENE,3 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy,17.77777777777778,1.34112,100711.2386
2021/5/19 2:00 PM,68 °F,37 °F,33 %,E,7 mph,0 mph,29.72 in,0.0 in,Partly Cloudy,20.0,3.12928,100643.51079999999
2021/5/19 3:00 PM,72 °F,39 °F,31 %,E,2 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,22.22222222222222,0.89408,100609.64689999999
2021/5/19 4:00 PM,72 °F,39 °F,31 %,E,7 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,22.22222222222222,3.12928,100609.64689999999
2021/5/19 5:00 PM,72 °F,39 °F,31 %,ESE,3 mph,0 mph,29.70 in,0.0 in,Fair,22.22222222222222,1.34112,100575.783
2021/5/19 6:00 PM,73 °F,41 °F,31 %,ESE,2 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,22.77777777777778,0.89408,100609.64689999999
2021/5/19 7:00 PM,70 °F,43 °F,38 %,E,6 mph,0 mph,29.70 in,0.0 in,Partly Cloudy,21.11111111111111,2.68224,100575.783
2021/5/19 8:00 PM,61 °F,41 °F,48 %,E,10 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,16.11111111111111,4.4704,100609.64689999999
2021/5/19 9:00 PM,59 °F,37 °F,45 %,E,13 mph,0 mph,29.71 in,0.0 in,Partly Cloudy,15.0,5.81152,100609.64689999999
2021/5/19 10:00 PM,57 °F,36 °F,44 %,E,13 mph,0 mph,29.72 in,0.0 in,Fair,13.88888888888889,5.81152,100643.51079999999
2021/5/19 11:00 PM,55 °F,36 °F,47 %,E,10 mph,0 mph,29.72 in,0.0 in,Fair,12.777777777777779,4.4704,100643.51079999999
2021/5/20 12:00 AM,54 °F,37 °F,54 %,E,12 mph,0 mph,29.72 in,0.0 in,Partly Cloudy,12.222222222222221,5.36448,100643.51079999999
2021/5/20 1:00 AM,54 °F,37 °F,54 %,E,12 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,12.222222222222221,5.36448,100643.51079999999
2021/5/20 2:00 AM,52 °F,37 °F,58 %,ESE,8 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,11.11111111111111,3.57632,100677.3747
2021/5/20 3:00 AM,50 °F,39 °F,66 %,E,8 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy,10.0,3.57632,100711.2386
2021/5/20 4:00 AM,50 °F,39 °F,66 %,E,9 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,10.0,4.02336,100677.3747
2021/5/20 5:00 AM,52 °F,39 °F,62 %,E,8 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy,11.11111111111111,3.57632,100711.2386
2021/5/20 6:00 AM,52 °F,39 °F,62 %,E,13 mph,0 mph,29.76 in,0.0 in,Mostly Cloudy,11.11111111111111,5.81152,100778.9664
2021/5/20 7:00 AM,52 °F,43 °F,71 %,SE,7 mph,0 mph,29.77 in,0.0 in,Mostly Cloudy,11.11111111111111,3.12928,100812.8303
2021/5/20 8:00 AM,55 °F,43 °F,63 %,E,9 mph,0 mph,29.77 in,0.0 in,Mostly Cloudy,12.777777777777779,4.02336,100812.8303
2021/5/20 9:00 AM,57 °F,43 °F,59 %,E,8 mph,0 mph,29.77 in,0.0 in,Mostly Cloudy,13.88888888888889,3.57632,100812.8303
2021/5/20 10:00 AM,61 °F,43 °F,52 %,E,7 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy,16.11111111111111,3.12928,100745.1025
2021/5/20 11:00 AM,68 °F,46 °F,46 %,E,6 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy,20.0,2.68224,100711.2386
2021/5/20 12:00 PM,75 °F,48 °F,38 %,ESE,3 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,23.88888888888889,1.34112,100677.3747
2021/5/20 1:00 PM,81 °F,52 °F,37 %,ESE,7 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,27.22222222222222,3.12928,100609.64689999999
2021/5/20 2:00 PM,81 °F,52 °F,37 %,E,2 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,27.22222222222222,0.89408,100575.783
2021/5/20 3:00 PM,81 °F,46 °F,30 %,WNW,12 mph,0 mph,29.70 in,0.0 in,Mostly Cloudy,27.22222222222222,5.36448,100575.783
2021/5/20 4:00 PM,81 °F,46 °F,30 %,W,12 mph,17 mph,29.70 in,0.0 in,Mostly Cloudy,27.22222222222222,5.36448,100575.783
2021/5/20 4:52 PM,79 °F,50 °F,36 %,W,17 mph,23 mph,29.71 in,0.0 in,Light Rain Shower,26.11111111111111,7.59968,100609.64689999999
2021/5/20 5:00 PM,77 °F,50 °F,39 %,WNW,15 mph,22 mph,29.71 in,0.0 in,Light Rain Shower,25.0,6.7056,100609.64689999999
2021/5/20 5:17 PM,77 °F,54 °F,44 %,WNW,7 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,25.0,3.12928,100609.64689999999
2021/5/20 5:48 PM,75 °F,50 °F,41 %,W,20 mph,0 mph,29.73 in,0.0 in,Light Rain Shower,23.88888888888889,8.9408,100677.3747
2021/5/20 6:00 PM,72 °F,52 °F,50 %,SW,12 mph,22 mph,29.73 in,0.0 in,Light Rain Shower,22.22222222222222,5.36448,100677.3747
2021/5/20 6:27 PM,73 °F,52 °F,47 %,S,5 mph,0 mph,29.71 in,0.0 in,Showers in the Vicinity,22.77777777777778,2.2352,100609.64689999999
2021/5/20 7:00 PM,75 °F,54 °F,47 %,WSW,2 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,23.88888888888889,0.89408,100609.64689999999
2021/5/20 8:00 PM,70 °F,52 °F,53 %,ENE,3 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,21.11111111111111,1.34112,100643.51079999999
2021/5/20 8:10 PM,68 °F,57 °F,68 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Light Rain Shower,20.0,0.0,100643.51079999999
2021/5/20 9:00 PM,64 °F,57 °F,77 %,SSE,5 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,17.77777777777778,2.2352,100643.51079999999
2021/5/20 10:00 PM,66 °F,55 °F,68 %,SE,3 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,18.88888888888889,1.34112,100643.51079999999
2021/5/20 11:00 PM,63 °F,57 °F,82 %,S,2 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,17.22222222222222,0.89408,100643.51079999999
2021/5/21 12:00 AM,68 °F,54 °F,60 %,SW,7 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,20.0,3.12928,100677.3747
2021/5/21 1:00 AM,68 °F,54 °F,60 %,WSW,8 mph,0 mph,29.72 in,0.0 in,Partly Cloudy,20.0,3.57632,100643.51079999999
2021/5/21 2:00 AM,66 °F,55 °F,68 %,WSW,3 mph,0 mph,29.73 in,0.0 in,Fair,18.88888888888889,1.34112,100677.3747
2021/5/21 3:00 AM,57 °F,54 °F,88 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Fair,13.88888888888889,0.0,100643.51079999999
2021/5/21 4:00 AM,57 °F,54 °F,88 %,SE,2 mph,0 mph,29.72 in,0.0 in,Fair,13.88888888888889,0.89408,100643.51079999999
2021/5/21 5:00 AM,57 °F,54 °F,88 %,ESE,3 mph,0 mph,29.71 in,0.0 in,Mostly Cloudy,13.88888888888889,1.34112,100609.64689999999
2021/5/21 6:00 AM,59 °F,55 °F,88 %,CALM,0 mph,0 mph,29.72 in,0.0 in,Mostly Cloudy,15.0,0.0,100643.51079999999
2021/5/21 7:00 AM,61 °F,55 °F,82 %,SE,2 mph,0 mph,29.74 in,0.0 in,Cloudy,16.11111111111111,0.89408,100711.2386
2021/5/21 7:13 AM,61 °F,57 °F,88 %,S,2 mph,0 mph,29.75 in,0.0 in,Light Rain Shower,16.11111111111111,0.89408,100745.1025
2021/5/21 7:33 AM,63 °F,59 °F,88 %,E,2 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy,17.22222222222222,0.89408,100745.1025
2021/5/21 8:00 AM,63 °F,61 °F,94 %,E,3 mph,0 mph,29.75 in,0.0 in,Mostly Cloudy,17.22222222222222,1.34112,100745.1025
2021/5/21 9:00 AM,68 °F,61 °F,78 %,ENE,3 mph,0 mph,29.74 in,0.0 in,Mostly Cloudy,20.0,1.34112,100711.2386
2021/5/21 9:16 AM,66 °F,61 °F,83 %,ENE,2 mph,0 mph,29.74 in,0.0 in,Light Rain Shower,18.88888888888889,0.89408,100711.2386
2021/5/21 10:00 AM,68 °F,64 °F,88 %,CALM,0 mph,0 mph,29.74 in,0.0 in,Light Rain Shower,20.0,0.0,100711.2386
2021/5/21 10:27 AM,68 °F,66 °F,94 %,E,2 mph,0 mph,29.73 in,0.0 in,Mostly Cloudy,20.0,0.89408,100677.3747
2021/5/21 10:37 AM,68 °F,64 °F,88 %,N,3 mph,0 mph,29.74 in,0.0 in,Light Rain Shower,20.0,1.34112,100711.2386
2021/5/21 11:00 AM,66 °F,64 °F,94 %,ENE,2 mph,0 mph,29.74 in,0.0 in,Cloudy,18.88888888888889,0.89408,100711.2386
2021/5/21 12:00 PM,68 °F,64 °F,88 %,ESE,2 mph,0 mph,29.74 in,0.0 in,Light Rain Shower,20.0,0.89408,100711.2386
2021/5/21 1:00 PM,72 °F,63 °F,73 %,NNE,6 mph,0 mph,29.72 in,0.0 in,Cloudy,22.22222222222222,2.68224,100643.51079999999
2021/5/21 2:00 PM,72 °F,63 °F,73 %,W,8 mph,0 mph,29.71 in,0.0 in,Light Rain Shower,22.22222222222222,3.57632,100609.64689999999
2021/5/21 3:00 PM,75 °F,61 °F,61 %,SW,5 mph,0 mph,29.68 in,0.0 in,Cloudy,23.88888888888889,2.2352,100508.0552
2021/5/21 4:00 PM,75 °F,61 °F,61 %,SW,6 mph,0 mph,29.65 in,0.0 in,Cloudy,23.88888888888889,2.68224,100406.4635
2021/5/21 5:00 PM,75 °F,61 °F,61 %,SSW,7 mph,0 mph,29.63 in,0.0 in,Cloudy,23.88888888888889,3.12928,100338.73569999999
2021/5/21 6:00 PM,77 °F,59 °F,54 %,WSW,10 mph,0 mph,29.61 in,0.0 in,Cloudy,25.0,4.4704,100271.0079
2021/5/21 7:00 PM,77 °F,57 °F,50 %,SW,16 mph,0 mph,29.59 in,0.0 in,Cloudy,25.0,7.15264,100203.28009999999
2021/5/21 8:00 PM,75 °F,57 °F,53 %,W,7 mph,0 mph,29.58 in,0.0 in,Cloudy,23.88888888888889,3.12928,100169.41619999999
2021/5/21 8:37 PM,73 °F,61 °F,65 %,N,13 mph,0 mph,29.61 in,0.0 in,Light Rain Shower,22.77777777777778,5.81152,100271.0079
2021/5/21 9:00 PM,68 °F,63 °F,83 %,N,7 mph,0 mph,29.62 in,0.0 in,Light Rain Shower,20.0,3.12928,100304.8718
2021/5/21 9:41 PM,66 °F,63 °F,88 %,S,6 mph,0 mph,29.58 in,0.0 in,Cloudy,18.88888888888889,2.68224,100169.41619999999
2021/5/21 10:00 PM,66 °F,63 °F,88 %,SSE,6 mph,0 mph,29.57 in,0.0 in,Cloudy,18.88888888888889,2.68224,100135.5523
2021/5/21 11:00 PM,66 °F,63 °F,88 %,NE,8 mph,0 mph,29.54 in,0.0 in,Cloudy,18.88888888888889,3.57632,100033.96059999999
2021/5/22 12:00 AM,66 °F,63 °F,88 %,E,8 mph,0 mph,29.51 in,0.0 in,Cloudy,18.88888888888889,3.57632,99932.3689
2021/5/22 12:45 AM,66 °F,63 °F,88 %,E,7 mph,0 mph,29.51 in,0.0 in,Light Rain Shower,18.88888888888889,3.12928,99932.3689
2021/5/22 1:00 AM,66 °F,63 °F,88 %,N,9 mph,0 mph,29.53 in,0.0 in,Light Rain Shower,18.88888888888889,4.02336,100000.0967
2021/5/22 2:00 AM,64 °F,63 °F,94 %,WSW,5 mph,0 mph,29.52 in,0.0 in,Light Rain Shower,17.77777777777778,2.2352,99966.2328
2021/5/22 3:00 AM,64 °F,63 °F,94 %,WSW,6 mph,0 mph,29.50 in,0.0 in,Light Rain Shower,17.77777777777778,2.68224,99898.50499999999
2021/5/22 4:00 AM,63 °F,61 °F,94 %,SSW,5 mph,0 mph,29.47 in,0.0 in,Light Rain Shower,17.22222222222222,2.2352,99796.91329999999
2021/5/22 5:00 AM,63 °F,63 °F,100 %,SW,5 mph,0 mph,29.45 in,0.0 in,Light Rain Shower,17.22222222222222,2.2352,99729.18549999999
2021/5/22 5:40 AM,63 °F,63 °F,100 %,W,5 mph,0 mph,29.45 in,0.0 in,Light Rain Shower,17.22222222222222,2.2352,99729.18549999999
2021/5/22 6:00 AM,63 °F,63 °F,100 %,SW,6 mph,0 mph,29.45 in,0.0 in,Light Rain Shower,17.22222222222222,2.68224,99729.18549999999
2021/5/22 7:00 AM,66 °F,63 °F,88 %,WSW,9 mph,0 mph,29.43 in,0.0 in,Light Rain Shower,18.88888888888889,4.02336,99661.4577
2021/5/22 7:20 AM,66 °F,63 °F,88 %,W,13 mph,20 mph,29.42 in,0.0 in,Mostly Cloudy,18.88888888888889,5.81152,99627.5938
2021/5/22 8:00 AM,68 °F,63 °F,83 %,W,16 mph,0 mph,29.42 in,0.0 in,Mostly Cloudy,20.0,7.15264,99627.5938
2021/5/22 9:00 AM,70 °F,63 °F,78 %,W,17 mph,24 mph,29.41 in,0.0 in,Mostly Cloudy,21.11111111111111,7.59968,99593.72989999999
2021/5/22 10:00 AM,73 °F,64 °F,73 %,W,17 mph,28 mph,29.40 in,0.0 in,Mostly Cloudy,22.77777777777778,7.59968,99559.866
2021/5/22 11:00 AM,72 °F,63 °F,73 %,W,14 mph,0 mph,29.40 in,0.0 in,Mostly Cloudy,22.22222222222222,6.25856,99559.866
2021/5/22 12:00 PM,73 °F,63 °F,69 %,WNW,14 mph,20 mph,29.38 in,0.0 in,Mostly Cloudy,22.77777777777778,6.25856,99492.13819999999
2021/5/22 1:00 PM,75 °F,61 °F,61 %,W,20 mph,28 mph,29.35 in,0.0 in,Mostly Cloudy,23.88888888888889,8.9408,99390.5465
2021/5/22 2:00 PM,75 °F,61 °F,61 %,W,18 mph,24 mph,29.34 in,0.0 in,Mostly Cloudy,23.88888888888889,8.04672,99356.6826
2021/5/22 3:00 PM,75 °F,63 °F,65 %,WNW,15 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy,23.88888888888889,6.7056,99356.6826
2021/5/22 4:00 PM,75 °F,59 °F,57 %,WNW,18 mph,32 mph,29.31 in,0.0 in,Mostly Cloudy,23.88888888888889,8.04672,99255.0909
2021/5/22 5:00 PM,77 °F,61 °F,57 %,WNW,17 mph,24 mph,29.31 in,0.0 in,Mostly Cloudy,25.0,7.59968,99255.0909
2021/5/22 6:00 PM,75 °F,59 °F,57 %,WNW,23 mph,29 mph,29.30 in,0.0 in,Mostly Cloudy / Windy,23.88888888888889,10.28192,99221.227
2021/5/22 7:00 PM,73 °F,57 °F,57 %,WNW,13 mph,21 mph,29.31 in,0.0 in,Fair,22.77777777777778,5.81152,99255.0909
2021/5/22 8:00 PM,70 °F,57 °F,64 %,WNW,16 mph,22 mph,29.31 in,0.0 in,Mostly Cloudy,21.11111111111111,7.15264,99255.0909
2021/5/22 9:00 PM,68 °F,55 °F,64 %,WNW,10 mph,17 mph,29.32 in,0.0 in,Mostly Cloudy,20.0,4.4704,99288.95479999999
2021/5/22 10:00 PM,66 °F,55 °F,68 %,WNW,9 mph,0 mph,29.32 in,0.0 in,Cloudy,18.88888888888889,4.02336,99288.95479999999
2021/5/22 11:00 PM,64 °F,55 °F,73 %,WNW,5 mph,0 mph,29.30 in,0.0 in,Cloudy,17.77777777777778,2.2352,99221.227
2021/5/23 12:00 AM,63 °F,54 °F,72 %,NW,8 mph,0 mph,29.28 in,0.0 in,Cloudy,17.22222222222222,3.57632,99153.4992
2021/5/23 1:00 AM,63 °F,54 °F,72 %,W,6 mph,0 mph,29.25 in,0.0 in,Cloudy,17.22222222222222,2.68224,99051.9075
2021/5/23 2:00 AM,61 °F,54 °F,77 %,WNW,6 mph,0 mph,29.22 in,0.0 in,Cloudy,16.11111111111111,2.68224,98950.3158
2021/5/23 2:23 AM,59 °F,55 °F,88 %,NW,10 mph,0 mph,29.22 in,0.0 in,Light Rain,15.0,4.4704,98950.3158
2021/5/23 3:00 AM,57 °F,55 °F,94 %,NW,13 mph,0 mph,29.23 in,0.0 in,Rain,13.88888888888889,5.81152,98984.1797
2021/5/23 3:21 AM,55 °F,54 °F,94 %,WNW,10 mph,0 mph,29.23 in,0.0 in,Light Rain,12.777777777777779,4.4704,98984.1797
2021/5/23 4:00 AM,54 °F,54 °F,100 %,W,12 mph,0 mph,29.22 in,0.0 in,Light Rain,12.222222222222221,5.36448,98950.3158
2021/5/23 5:00 AM,54 °F,52 °F,94 %,WNW,13 mph,0 mph,29.23 in,0.0 in,Rain,12.222222222222221,5.81152,98984.1797
2021/5/23 6:00 AM,52 °F,50 °F,94 %,WNW,10 mph,0 mph,29.26 in,0.0 in,Light Rain,11.11111111111111,4.4704,99085.7714
2021/5/23 7:00 AM,50 °F,50 °F,100 %,NW,14 mph,22 mph,29.30 in,0.0 in,Light Rain,10.0,6.25856,99221.227
2021/5/23 7:27 AM,50 °F,46 °F,87 %,NW,14 mph,20 mph,29.31 in,0.0 in,Cloudy,10.0,6.25856,99255.0909
2021/5/23 8:00 AM,48 °F,45 °F,87 %,WNW,14 mph,0 mph,29.33 in,0.0 in,Cloudy,8.88888888888889,6.25856,99322.81869999999
2021/5/23 9:00 AM,52 °F,46 °F,82 %,NW,14 mph,23 mph,29.35 in,0.0 in,Mostly Cloudy,11.11111111111111,6.25856,99390.5465
2021/5/23 10:00 AM,52 °F,43 °F,71 %,NNW,21 mph,28 mph,29.37 in,0.0 in,Mostly Cloudy / Windy,11.11111111111111,9.38784,99458.2743
2021/5/23 11:00 AM,52 °F,41 °F,67 %,NNW,15 mph,23 mph,29.39 in,0.0 in,Mostly Cloudy,11.11111111111111,6.7056,99526.0021
2021/5/23 12:00 PM,54 °F,37 °F,54 %,NNW,14 mph,23 mph,29.41 in,0.0 in,Mostly Cloudy,12.222222222222221,6.25856,99593.72989999999
2021/5/23 1:00 PM,55 °F,37 °F,51 %,NNW,15 mph,23 mph,29.42 in,0.0 in,Mostly Cloudy,12.777777777777779,6.7056,99627.5938
2021/5/23 2:00 PM,57 °F,37 °F,48 %,NNW,15 mph,21 mph,29.44 in,0.0 in,Mostly Cloudy,13.88888888888889,6.7056,99695.3216
2021/5/23 3:00 PM,59 °F,34 °F,39 %,NW,14 mph,24 mph,29.45 in,0.0 in,Mostly Cloudy,15.0,6.25856,99729.18549999999
2021/5/23 4:00 PM,61 °F,32 °F,34 %,NW,14 mph,29 mph,29.45 in,0.0 in,Mostly Cloudy,16.11111111111111,6.25856,99729.18549999999
2021/5/23 5:00 PM,59 °F,27 °F,29 %,NNW,16 mph,0 mph,29.47 in,0.0 in,Partly Cloudy,15.0,7.15264,99796.91329999999
2021/5/23 6:00 PM,59 °F,27 °F,29 %,NNW,14 mph,24 mph,29.49 in,0.0 in,Fair,15.0,6.25856,99864.6411
2021/5/23 7:00 PM,57 °F,27 °F,31 %,NW,13 mph,20 mph,29.51 in,0.0 in,Fair,13.88888888888889,5.81152,99932.3689
2021/5/23 8:00 PM,54 °F,27 °F,35 %,NW,15 mph,0 mph,29.54 in,0.0 in,Fair,12.222222222222221,6.7056,100033.96059999999
2021/5/23 9:00 PM,48 °F,27 °F,43 %,WNW,8 mph,0 mph,29.58 in,0.0 in,Fair,8.88888888888889,3.57632,100169.41619999999
2021/5/23 10:00 PM,48 °F,27 °F,43 %,NW,10 mph,0 mph,29.60 in,0.0 in,Fair,8.88888888888889,4.4704,100237.144
2021/5/23 11:00 PM,43 °F,30 °F,61 %,WNW,9 mph,0 mph,29.62 in,0.0 in,Fair,6.111111111111111,4.02336,100304.8718
2021/5/24 12:00 AM,39 °F,28 °F,65 %,W,8 mph,0 mph,29.64 in,0.0 in,Fair,3.888888888888889,3.57632,100372.5996
2021/5/24 1:00 AM,39 °F,28 °F,65 %,W,8 mph,0 mph,29.66 in,0.0 in,Fair,3.888888888888889,3.57632,100440.3274
2021/5/24 2:00 AM,39 °F,28 °F,65 %,W,9 mph,0 mph,29.67 in,0.0 in,Fair,3.888888888888889,4.02336,100474.1913
2021/5/24 3:00 AM,36 °F,28 °F,75 %,W,7 mph,0 mph,29.68 in,0.0 in,Fair,2.2222222222222223,3.12928,100508.0552
2021/5/24 4:00 AM,34 °F,28 °F,81 %,W,7 mph,0 mph,29.69 in,0.0 in,Fair,1.1111111111111112,3.12928,100541.9191
2021/5/24 5:00 AM,34 °F,28 °F,81 %,W,6 mph,0 mph,29.70 in,0.0 in,Fair,1.1111111111111112,2.68224,100575.783
2021/5/24 6:00 AM,36 °F,30 °F,81 %,W,5 mph,0 mph,29.71 in,0.0 in,Fair,2.2222222222222223,2.2352,100609.64689999999
2021/5/24 7:00 AM,41 °F,30 °F,65 %,W,6 mph,0 mph,29.73 in,0.0 in,Fair,5.0,2.68224,100677.3747
2021/5/24 8:00 AM,45 °F,32 °F,61 %,W,5 mph,0 mph,29.74 in,0.0 in,Fair,7.222222222222222,2.2352,100711.2386
2021/5/24 9:00 AM,46 °F,28 °F,50 %,WSW,5 mph,0 mph,29.74 in,0.0 in,Fair,7.777777777777778,2.2352,100711.2386
2021/5/24 10:00 AM,50 °F,28 °F,43 %,NW,7 mph,0 mph,29.72 in,0.0 in,Fair,10.0,3.12928,100643.51079999999
